-0,0005475987349482358
-0,004122229944558806
0,0025533136103256786
-0,004270674404037137
0,00155537779983106
0,00044096924514734365
-0,0019355931273448502
0,00042297494329715177
0,0006756674235319834
0,0029795987734774773
-0,0021794528675019575
-0,002366286730948778
-0,004855731863820523
-0,003293988183777777
0,001777648212694648
-0,0040057085776805095
-0,0008380450052579346
0,003392296192447633
0,0008907183462092605
1,9056833303177263E-05
0,0032032705464092254
0,004278268937734046
-0,00012475912860459692
0,004818574292877384
-0,0026683463047214363
-0,0009260986808290982
0,004454405593710332
0,0015790494390341527
0,002544815897220708
0,0013934693137430988
-0,00015036724471770378
0,0019082094450624922
0,0035678505850480395
0,004707413300350956
0,0026697387346383463
0,0026344560003813255
-0,0031341359558814375
0,0046142945873965885
-0,003107774747361336
-0,0001984120777184838
-0,000996684703359613
-0,0031745528138109333
0,0026220357425828077
-0,0006411440791800694
0,0004673247059723785
-0,0016095050557057744
-0,0039000046961159963
0,004575362666095089
-0,00444763726911168
0,00123561357759779
0,0031988745526916234
-0,001452718974968592
-0,0009547908528648799
0,003777525033361093
0,0031022343215897667
-0,0020114519094225148
0,0010517275554014363
-0,002332592441836464
-0,002668146776598641
-0,0006532810926214447
6,18693029192487E-05
-0,00385192195546738
0,00020408505978134362
-0,0019836720884810265
-0,004466921139670592
-0,001979364828923286
-0,004813316461426274
0,002663109935302027
0,0033266379330093567
-0,003365866914282376
0,0024858136590472065
-0,004085778989371123
0,003361998343820882
0,004278986538950731
-0,0004472206178970676
-0,0013035233378049928
0,001214743671377202
-0,001968016999432758
-9,49312901823143E-05
-5,284438558274523E-05
0,0010404146239821237
-0,0009606142037932855
0,003158593596946288
-0,0008218778530212391
-0,0031338678942915343
0,003910812497480425
-0,0013243664428230317
-0,0041162602326823465
-0,0035773291618827795
-0,003618790840034387
0,003267959838108829
0,00020170174363064695
-0,003974296782637681
0,002667918258501774
-0,002965228832207836
-0,0031057339565710674
0,0048415575452829184
0,002432928442701786
3,4739935779669676E-05
-0,0012008058957440493
0,004945680979494024
-0,00028300075879126186
-0,0001951257237004008
-0,003473259565444601
0,00029434130068001566
-0,0026943540591755953
-0,004815477505250483
-0,004883949650839111
-0,00044593651045847244
-0,0015988832013021726
0,0034191668855639143
0,0015072412897948325
0,002499563174478958
-0,002182466900701765
0,0017069335494936137
-0,0032114914056095636
0,0033718713807412088
-0,004094851590040947
0,004078932322455005
-0,0021842154758655273
0,0017984137462087393
-0,004505925979690014
-0,0011058676357027864
0,0004928781646322692
0,0038991071525477225
-0,0025957610990943072
0,0014248229832700054
0,0030219031239280625
-0,003416988935824895
0,00044282815921175764
0,0027427785117237515
-0,003399487007166595
0,0030191776848570344
0,002466543041551023
-0,004212644646640505
-0,003951864308347857
0,0027818341303247505
-0,004043759413913184
0,000216585967743552
0,004485177948601504
0,0032746052336323573
-0,0035439797303026058
-0,002488036512240225
0,00399402717610873
0,003744235298539139
-0,0012237734592770643
0,0029065150939491377
-0,004532849697213566
-0,002574696729231283
-0,0014156003953727679
-0,002388221659781089
-0,0033168778266053998
-0,002959760328121931
-0,0008754254991242471
0,004790136114314408
-0,0023088931152645785
0,0031513668608055085
0,0019194856423341853
-0,003972595801982475
0,0008607831621532998
-1,1097366931759126E-05
0,002996842923080954
0,0036923411980371154
0,0036195701435622714
-0,001456324253033193
-0,0030020689829965263
-0,0033814336373107112
-0,0023502076817539185
-0,002003658955594846
-0,003316916025794897
0,002044639538302955
0,0010019301743596273
0,0004908687406659628
-0,004893989650718884
-0,0007829183385297213
0,0012772888411878257
-0,004041003740214717
0,0025876486238724074
0,0003638325428455425
0,0022676834047155184
-0,001677966555421525
-0,0018556860562570798
0,0036911987757707225
0,0004174821320443419
-0,004971921023195498
-0,0017916622192003639
0,0025373138707736687
-0,00458556550664595
-0,0007037079048470953
-0,0010295942368271126
-0,000489833154280906
-0,003950750707308822
-0,004545246566603215
0,0033004093846530887
0,001260804174003244
-0,004812723587900338
-0,004252281188241811
-0,003931984025719326
0,004131221043048723
0,0017895969142509953
0,0006129056655739262
-0,0011818074619716437
-0,0019632520103665717
-0,004208998695141665
-0,004750948282913527
-0,0049369203873099515
0,0024993739174069786
0,0049216294242895265
-0,0048155864912293265
0,0014234067353504362
-0,002815655421469467
0,0032675579674840893
0,0008795751035923713
0,00191207739081534
0,0022195787918424604
0,00345373346905812
0,0036807056737169315
-0,0027048770421743205
0,003990822658317646
-0,0005949524277796703
-0,0018089535229814267
-0,0003989586661939824
0,0026998950576263238
0,0015897813734917447
0,004675365453019375
-0,0002985075794207084
0,0004885715713160181
0,0009644792448758278
-0,0006133220891369482
-0,0031159623696882036
0,003111344035074127
-0,0015092827240256422
-0,002636128980855046
-0,004586573622513857
0,0011047574755897807
0,0011495532256699283
0,002260782795885421
0,0043214767646636435
-0,0015100115226950239
0,0015993466266806932
0,00462142270068154
-0,0004358779853406202
-0,0005517104941308434
-0,004492933128170776
-0,0011538635755562964
-0,001698351112058666
-0,0019398319372651652
0,00024860664766824733
0,001279491713581775
0,002081397164813365
-0,004451958259702178
0,0005256685141118963
0,004078365049368719
0,0027423301257785294
-0,0007087926516846713
0,002490501099330267
-0,0027294860868993967
-0,0008719813300390082
-0,0011232495361935737
-0,00475368850187665
-0,0028671184268589845
-0,0038928960148418654
0,0009513654331003343
0,000566399295827461
-0,00045599838333301983
0,001852536111443418
-0,0017850705190641481
0,0016402199569417976
0,002174746342788687
-0,0012756034977803787
0,0033403314400341716
0,002126163104281719
0,004528359352199395
0,001448526431999865
0,002188821832716509
-0,004946398776506618
-0,00107345742396026
-0,002952578745973602
0,004773073770866674
0,0013884739785799596
0,0021733018739525586
0,00445212868708175
-0,001002891975021852
0,0029729158385553766
-8,363112819130027E-05
-0,002064170613927914
0,000476824479981975
0,0012530139029896352
-0,004076804664189655
0,001702635190249364
-4,1075685838422304E-05
0,0008988836812006762
0,004229668591107572
-0,0019257459513958531
0,0006362607154080857
-0,0022097171755658595
-0,0004700257550690279
-0,001124259181106093
0,0008577876648036796
-0,004579982244541233
0,004726652569114643
0,0022110478710309625
-0,0007927321291825509
0,0023064676584766157
0,004079471436136015
-0,004402980629552089
-0,004770406967906362
0,0021791489893902647
0,004366828242933443
0,002330519088504254
-0,00016311546797910179
-0,00297751671932596
0,004459484227131084
0,004282577604651289
0,0026296990467468955
-0,0010274835358246139
-0,0015008509843380678
-0,0015267161756654492
-0,0035224101191644406
-0,004108365981752377
0,0030086133319727577
0,0007006136558693555
0,0034789208530081927
0,0021475099792056572
0,000830568163143551
0,0026672690053685
0,0026264294042561125
0,0012700173731579611
0,0012227831757857365
-0,004743250322276476
0,00038434829733992055
0,0014047423103478165
0,002805898690986808
-0,0042557491772682475
0,004680116133857537
-0,0028552520251836733
0,002749892886538612
0,0011770024860427693
-0,0006666872166341039
-0,0004916826324987645
0,0038382663834966068
0,0023970571332933774
-0,00015255907321119928
-0,0014208445352832957
0,003870673615688442
0,0033226151892297153
0,0019996826006373047
0,002838558074350908
0,0025561238091946726
-0,0012657226109779218
-0,0021747401588656013
0,00016053269702925345
-0,002889295460042357
-0,003716161681583483
-0,0033835153944502218
0,00023330362886934877
0,0023739962672688665
-0,0023113889977975635
-0,0006340524371194348
-0,0017498349113295886
0,0037781431448879214
-0,00024295439551144746
0,0027585628821337957
0,0035089238262498825
-0,002396375039894415
0,0037021323144633854
0,0009443643078999109
0,0009415167318076508
0,002073632075680997
0,003487425307564904
-0,0044953322036700265
-0,0034351106833862876
-0,003682173736078225
-0,0038229310435214004
0,0006788214333880794
-0,002696061228841331
-0,0003952887228116167
-0,0040985930631551116
0,0033771412909849906
0,004524961103925093
-0,0025124328297704114
-5,60855936839362E-05
0,004418059342849911
-0,004467191540440836
0,00334194645864203
-0,0048974273086260225
0,0006579806024737426
-0,003423305692484002
-0,004663734516000134
-0,0005068481952981551
0,003603039204387869
0,0048059319476745676
-0,0019893257760264607
0,001114646661412609
-0,00214804404227674
-0,0007990873511418825
0,00045497434083075026
-0,0022806495938044557
-0,0035520704025556503
-0,002177119992567731
0,003240435191864093
0,003980214058206296
0,0034276517685511874
-0,0006380386046636348
-0,001967616257954371
0,004906910291676688
0,004254571136097782
0,004453100219864183
0,0037169887009263517
0,0037964605872696363
0,004774638234971213
0,00029308671889629375
-0,004778382328094422
-0,0002495586584080455
-0,002700921746878001
0,0003213650957183201
-0,003797265662030376
0,0026518793014300955
-0,0015992916016413419
0,00275001146182839
-0,0005454585521959179
-0,0018209848814107789
0,003563367497289932
-0,0015593132640661289
-0,002754585217368889
0,0006307401926537327
0,004019521683846645
-0,0005772150060545022
0,0031694540765171914
0,00027889442924251915
-0,002701781074530626
0,001591291831045563
-0,0027756723057514097
-0,00013349876166678272
4,9617709868302225E-05
0,00439834291938855
0,0006160287098238839
0,004738712749996417
-0,004730309490525484
-0,00023899097300122095
0,0006703103587692404
0,001061233229807887
0,001515796822437446
-0,0035885031475829765
-0,003828126209480236
-0,0018275672945626997
-0,0010331224766682657
0,0042807790995904255
-0,002644511031748098
0,000895546914808535
-0,004839359296745999
0,004954344726681927
0,004863405122947156
-0,0012739908293319304
0,004176542118191232
-0,0007461202929790146
-0,004502398997691106
0,001750830970065901
0,003057243050020417
0,0012371560163083163
0,00240943764976237
-0,0027750918751749598
-0,004342434533337807
0,0003170368134567548
-0,0027583893403218354
-0,003712724562278651
-0,003019045500963149
-0,0020043182786125126
0,0029387663509824044
-0,0026338804611220246
0,0007613774862335922
0,001238347431626814
0,002534023597552909
-0,004064047905923673
-0,0017811315906211245
0,0023565197156994004
-0,00297260143736898
-0,0004727325233217653
0,0005048473851557642
-0,0033728081399710497
0,002019379885690226
0,0017794140204159892
0,0031739483176695523
0,003980593146040798
0,000331007239969012
-0,0008622081980477515
-0,00270206596450872
-0,0033806862377836356
-0,003264066035089669
-0,0043209417203477285
0,001957040569959839
-0,00019279375762377808
-0,0008626055626067665
-0,004160300626924425
0,004507701577479113
-0,0013026395444296702
0,0014300818590927081
-0,0003459734531095658
