0,0038090525249406147
-0,0005548214067715405
0,0033240316330692297
0,004304431831390623
-0,004644684449356616
0,0023813219138967027
-0,0006465057720650702
0,0011689160705067704
0,002928818253866548
0,0037413721156411154
0,0029712732948784766
0,0015945196543927067
-0,00044607503081618184
0,00015354191618687126
0,0018397766110934202
-7,425133469284115E-05
-0,004425981490756733
0,004364028034976169
0,0022906240985229856
0,0019699665793473575
-0,0027610162888916322
-0,0009153618359241198
-0,0027776644186448918
0,0015852882079103207
0,002086677456932069
-0,003402441397668188
0,002032334132378512
0,0038016736564988165
0,0030238559146566557
0,0028448143872090376
0,004658894344497104
0,0020197624973918183
-0,0028738670961858206
0,004867743719745876
0,002111561482087428
0,0005167011339768145
-0,004463170828846762
-0,00016585147215091196
0,003467080567840072
0,004965673126299252
0,0031874790877600154
0,0022556897033585745
-0,003467325900089804
-0,0022058656427354616
-0,0016931993046915617
0,002628891398543034
0,001982196323018555
0,004377034437035031
-0,004679086565801186
-0,0005658991000343314
0,0045019725057286195
-0,0038548476378394048
-0,00038568813937195877
0,0036579614685792365
-0,002015819875573386
0,004526788457588418
-4,718294297333288E-05
-0,003327336738080453
-0,0009957451409360772
-0,0049981213249955785
0,0019581122434530387
-0,003265485301635045
0,0015751561485912047
0,0026611914818746455
-0,004618849795049759
0,0030232588284736022
0,0038514628489670364
0,0003621842006045761
-0,004136863517233964
0,004382978327541546
0,0002998275310139133
-0,0021448576651811957
0,001694542850968551
0,0026866301390135565
-0,0019855660737710303
0,0003583973865047031
-0,0032274349211729057
-0,0007324530191183832
-0,002982403923928664
-0,004919376090473073
0,0029203808338065127
0,003589652050731894
-0,0045411889339740065
-0,0027103295726901666
-0,0027652446089975013
0,00241143104812793
-0,001949922456570801
-0,0007080909372572074
-0,0020023676630489973
0,0009860831643576694
0,00048421362584213836
-0,0018449437828466841
-0,0019386483836759793
0,0033532251554611323
0,003910715553123508
-0,0022306336850804586
0,0026644868440446794
-0,00028837645188522967
-0,0019645635493408076
0,0010812989968684138
